date,signal,long_leg,short_leg,zscore,window_id,selected_pair
2003-06-20,EXIT,-,-,-0.10440448040980696,W02,MSFT-ORCL
2003-09-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1415036181086307,W02,MSFT-ORCL
2003-10-08,EXIT,-,-,0.34283818076048583,W02,MSFT-ORCL
2004-01-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0539166511701237,W02,MSFT-ORCL
2004-02-02,EXIT,-,-,-0.39796052662218245,W02,MSFT-ORCL
2004-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1229053833099503,W02,MSFT-ORCL
2004-04-01,EXIT,-,-,0.3305589539664385,W02,MSFT-ORCL
2004-04-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.200728194714537,W02,MSFT-ORCL
2004-08-19,EXIT,-,-,0.4561413398174184,W02,MSFT-ORCL
2004-09-15,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0204376611412362,W02,MSFT-ORCL
2004-11-15,EXIT,-,-,-0.34644691250931087,W02,MSFT-ORCL
2004-12-13,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.2837005955809846,W02,MSFT-ORCL
2005-01-03,EXIT,-,-,-0.497820357298081,W02,MSFT-ORCL
2005-04-07,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4587176123843992,W02,MSFT-ORCL
2005-05-13,EXIT,-,-,0.4752911991849385,W02,MSFT-ORCL
2005-06-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.462521673459899,W02,MSFT-ORCL
2005-08-02,EXIT,-,-,0.10519366376633739,W02,MSFT-ORCL
2005-11-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.565460816260173,W02,MSFT-ORCL
2005-12-12,EXIT,-,-,0.49141809802114866,W02,MSFT-ORCL
2006-03-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.790628152129844,W02,MSFT-ORCL
2006-07-24,EXIT,-,-,-0.30690879212044814,W02,MSFT-ORCL
2006-08-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.074284604700314,W02,MSFT-ORCL
2006-09-05,EXIT,-,-,0.2863297534665165,W02,MSFT-ORCL
2006-09-20,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.369717786278157,W02,MSFT-ORCL
2006-10-27,EXIT,-,-,-0.12495542208350796,W02,MSFT-ORCL
2006-12-06,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.000302399646494,W02,MSFT-ORCL
2007-02-16,EXIT,-,-,0.33414210875720696,W02,MSFT-ORCL
2007-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.343633034336312,W02,MSFT-ORCL
2007-04-27,EXIT,-,-,-0.44082266250284613,W02,MSFT-ORCL
2007-07-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.24745475073145,W02,MSFT-ORCL
2007-10-16,EXIT,-,-,-0.3659703778947129,W02,MSFT-ORCL
2007-10-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0673210966337643,W02,MSFT-ORCL
2007-12-20,EXIT,-,-,0.4003996363579178,W02,MSFT-ORCL
2008-02-01,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.872784180572802,W02,MSFT-ORCL
2008-03-11,EXIT,-,-,-0.45537360786115016,W02,MSFT-ORCL
2008-03-25,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.116516798511594,W02,MSFT-ORCL
2008-04-23,EXIT,-,-,-0.3556629307121479,W02,MSFT-ORCL
2008-04-28,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.665653857324927,W02,MSFT-ORCL
2008-06-26,EXIT,-,-,-0.40684183456671263,W02,MSFT-ORCL
2008-09-04,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2496321954332648,W02,MSFT-ORCL
2008-09-19,EXIT,-,-,0.04926811660075184,W02,MSFT-ORCL
2008-11-17,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.009952288923649,W02,MSFT-ORCL
2008-11-26,EXIT,-,-,-0.29168437566992905,W02,MSFT-ORCL
2008-12-19,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4510700376663226,W02,MSFT-ORCL
2009-01-14,EXIT,-,-,-0.372295262995225,W02,MSFT-ORCL
2009-01-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.5937731310695993,W02,MSFT-ORCL
2009-02-20,EXIT,-,-,-0.4482765411577082,W02,MSFT-ORCL
2009-03-19,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3161376233593436,W02,MSFT-ORCL
2009-04-16,EXIT,-,-,-0.4290667141179907,W02,MSFT-ORCL
2009-04-23,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.060687039185454,W02,MSFT-ORCL
2009-04-24,EXIT,-,-,0.38376654247749664,W02,MSFT-ORCL
2009-06-12,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.142462973448219,W02,MSFT-ORCL
2009-07-08,EXIT,-,-,0.4907167802810912,W02,MSFT-ORCL
2009-09-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.969697697569045,W02,MSFT-ORCL
2009-12-14,EXIT,-,-,0.2821156036019923,W02,MSFT-ORCL
2010-01-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.014121824173333,W02,MSFT-ORCL
2010-04-14,EXIT,-,-,-0.3127855272144473,W02,MSFT-ORCL
2010-05-04,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0215096561011614,W02,MSFT-ORCL
2010-05-24,EXIT,-,-,0.3336618578107834,W02,MSFT-ORCL
2010-06-25,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.869728800359928,W02,MSFT-ORCL
2010-08-16,EXIT,-,-,-0.46546615305543104,W02,MSFT-ORCL
2010-09-07,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.0221797416053184,W02,MSFT-ORCL
2010-11-01,EXIT,-,-,-0.48584818811914326,W02,MSFT-ORCL
2011-01-20,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0354314787625416,W02,MSFT-ORCL
2011-06-01,EXIT,-,-,-0.306371908946322,W02,MSFT-ORCL
2011-06-27,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4584296879848075,W02,MSFT-ORCL
2011-09-21,EXIT,-,-,-0.15584344469683575,W02,MSFT-ORCL
2011-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0615933639786768,W02,MSFT-ORCL
2011-11-23,EXIT,-,-,-0.3710440831376018,W02,MSFT-ORCL
2011-12-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0934935661085823,W02,MSFT-ORCL
2012-03-20,EXIT,-,-,0.4860334304211063,W02,MSFT-ORCL
2012-03-22,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.091157551270294,W02,MSFT-ORCL
2012-04-04,EXIT,-,-,0.23543150735358268,W02,MSFT-ORCL
2012-04-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.034413932975092,W02,MSFT-ORCL
2012-04-30,EXIT,-,-,0.2776029113873278,W02,MSFT-ORCL
2012-05-10,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.582302814921229,W02,MSFT-ORCL
2012-05-23,EXIT,-,-,0.10187575724118607,W02,MSFT-ORCL
2012-06-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.6198597180143137,W02,MSFT-ORCL
2012-09-20,EXIT,-,-,-0.02756785681950226,W02,MSFT-ORCL
2012-10-01,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0988303152030996,W02,MSFT-ORCL
2012-10-09,EXIT,-,-,-0.46089903863942466,W02,MSFT-ORCL
2012-10-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.733631027497154,W02,MSFT-ORCL
2012-11-02,EXIT,-,-,-0.3433410890071785,W02,MSFT-ORCL
2012-11-13,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.146188708408775,W02,MSFT-ORCL
2013-02-11,EXIT,-,-,-0.45073150344037505,W02,MSFT-ORCL
2013-03-21,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.764858354350544,W02,MSFT-ORCL
2013-08-26,EXIT,-,-,0.38872771386037464,W02,MSFT-ORCL
2013-11-06,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4745467910828984,W02,MSFT-ORCL
2013-12-18,EXIT,-,-,0.04662002936318863,W02,MSFT-ORCL
2013-12-27,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.188410597808421,W02,MSFT-ORCL
2014-01-31,EXIT,-,-,-0.08093289407623568,W02,MSFT-ORCL
2014-03-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,3.007466062163976,W02,MSFT-ORCL
2014-04-04,EXIT,-,-,0.2941499577696667,W02,MSFT-ORCL
2014-06-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2205209596017386,W02,MSFT-ORCL
2014-09-03,EXIT,-,-,0.45037002515964825,W02,MSFT-ORCL
2014-09-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.013524095956368,W02,MSFT-ORCL
2014-10-13,EXIT,-,-,0.3485719217320989,W02,MSFT-ORCL
2014-12-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3073225193069593,W02,MSFT-ORCL
2015-03-09,EXIT,-,-,-0.46293204179855557,W02,MSFT-ORCL
2015-04-24,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.984062062154504,W02,MSFT-ORCL
2015-06-11,EXIT,-,-,0.4005696365586938,W02,MSFT-ORCL
2015-07-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3579083585058576,W02,MSFT-ORCL
2015-08-25,EXIT,-,-,0.3689789423658998,W02,MSFT-ORCL
2015-10-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0065769359363292,W02,MSFT-ORCL
2016-01-19,EXIT,-,-,0.4354777995930207,W02,MSFT-ORCL
2016-03-07,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.571080620508969,W02,MSFT-ORCL
2016-04-18,EXIT,-,-,-0.38740728365921856,W02,MSFT-ORCL
2016-04-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3505352113918088,W02,MSFT-ORCL
2016-05-25,EXIT,-,-,-0.3439369370239628,W02,MSFT-ORCL
2016-07-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4400210625227814,W02,MSFT-ORCL
2016-11-10,EXIT,-,-,0.13913590230967615,W02,MSFT-ORCL
2016-12-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3292195546551078,W02,MSFT-ORCL
2017-01-20,EXIT,-,-,0.2176531110779649,W02,MSFT-ORCL
2017-03-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.331438833398456,W02,MSFT-ORCL
2017-04-21,EXIT,-,-,-0.3870628381515371,W02,MSFT-ORCL
2017-06-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.077204303392836,W02,MSFT-ORCL
2017-06-20,EXIT,-,-,0.26914258853242184,W02,MSFT-ORCL
2017-06-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.094181656919397,W02,MSFT-ORCL
2017-07-31,EXIT,-,-,-0.4824137607134747,W02,MSFT-ORCL
2017-09-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.5302501217624687,W02,MSFT-ORCL
2018-03-06,EXIT,-,-,0.20796895320832762,W02,MSFT-ORCL
2018-03-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.7995068776607965,W02,MSFT-ORCL
2018-07-11,EXIT,-,-,0.18848792635990078,W02,MSFT-ORCL
2018-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1543501277418295,W02,MSFT-ORCL
2018-10-25,EXIT,-,-,-0.16530753908113083,W02,MSFT-ORCL
2018-10-30,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.3055420977131793,W02,MSFT-ORCL
2018-11-26,EXIT,-,-,-0.35096057091660415,W02,MSFT-ORCL
2019-01-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0760618320761637,W02,MSFT-ORCL
2019-02-26,EXIT,-,-,-0.40404427254445696,W02,MSFT-ORCL
2019-04-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4455560631058195,W02,MSFT-ORCL
2019-06-25,EXIT,-,-,0.4034353073835683,W02,MSFT-ORCL
2019-08-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0360968680284404,W02,MSFT-ORCL
2019-09-10,EXIT,-,-,-0.0839566201278545,W02,MSFT-ORCL
2019-12-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.181156310438746,W02,MSFT-ORCL
2020-02-27,EXIT,-,-,0.3568612693391032,W02,MSFT-ORCL
2020-06-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.374538812520291,W02,MSFT-ORCL
2020-07-23,EXIT,-,-,0.4647139461915281,W02,MSFT-ORCL
2020-08-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1675452577128578,W02,MSFT-ORCL
2020-09-09,EXIT,-,-,-0.3893852557314956,W02,MSFT-ORCL
2020-09-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.6854516560918276,W02,MSFT-ORCL
2020-10-12,EXIT,-,-,-0.44050458978677587,W02,MSFT-ORCL
2020-12-18,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.2552981061082713,W02,MSFT-ORCL
2021-01-20,EXIT,-,-,0.2461549928771271,W02,MSFT-ORCL
2021-03-08,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4585145153567534,W02,MSFT-ORCL
2021-03-11,EXIT,-,-,-0.3244796430762061,W02,MSFT-ORCL
2021-10-11,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.009438370577827,W02,MSFT-ORCL
2021-12-10,EXIT,-,-,-0.2861223673481555,W02,MSFT-ORCL
2022-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.260265852117972,W02,MSFT-ORCL
2022-05-06,EXIT,-,-,0.4989010774739134,W02,MSFT-ORCL
2022-06-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.8773377256882267,W02,MSFT-ORCL
2022-06-17,EXIT,-,-,-0.4725102907073675,W02,MSFT-ORCL
2022-07-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.085634776584267,W02,MSFT-ORCL
2022-08-03,EXIT,-,-,-0.3722038174811976,W02,MSFT-ORCL
2022-09-02,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1655345545148794,W02,MSFT-ORCL
2022-09-16,EXIT,-,-,-0.45422206123959313,W02,MSFT-ORCL
2022-09-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1431498702240015,W02,MSFT-ORCL
2022-10-10,EXIT,-,-,0.46946429389952843,W02,MSFT-ORCL
2022-10-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.485031532327777,W02,MSFT-ORCL
2022-12-13,EXIT,-,-,-0.28803668879862226,W02,MSFT-ORCL
2023-01-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.329221663532692,W02,MSFT-ORCL
2023-02-02,EXIT,-,-,0.19853919929244282,W02,MSFT-ORCL
2023-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.24224649495296,W02,MSFT-ORCL
2023-04-05,EXIT,-,-,0.4198179438381251,W02,MSFT-ORCL
2023-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.989788209721594,W02,MSFT-ORCL
2023-07-06,EXIT,-,-,-0.47563566431983473,W02,MSFT-ORCL
2023-09-06,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0268408466298165,W02,MSFT-ORCL
2023-09-20,EXIT,-,-,-0.00832594335631049,W02,MSFT-ORCL
2023-10-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.420742715662499,W02,MSFT-ORCL
2024-02-01,EXIT,-,-,0.26010860179377304,W02,MSFT-ORCL
2024-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.691547142217569,W02,MSFT-ORCL
2024-04-09,EXIT,-,-,-0.47682143626499013,W02,MSFT-ORCL
2024-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.133520808351082,W02,MSFT-ORCL
2024-12-02,EXIT,-,-,-0.26786099461533586,W02,MSFT-ORCL
2024-12-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2099388733981913,W02,MSFT-ORCL
2025-01-21,EXIT,-,-,0.24924281747685206,W02,MSFT-ORCL
2025-04-08,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.063969954804173,W02,MSFT-ORCL
2025-05-13,EXIT,-,-,0.4748374739541675,W02,MSFT-ORCL
2025-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.4209924855920986,W02,MSFT-ORCL
2025-08-19,EXIT,-,-,-0.431581527875341,W02,MSFT-ORCL
2025-09-10,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-5.657114742052192,W02,MSFT-ORCL
2025-10-20,EXIT,-,-,-0.2777215702919178,W02,MSFT-ORCL
2026-01-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0185863250035703,W02,MSFT-ORCL
2026-02-13,EXIT,-,-,0.15430348743611902,W02,MSFT-ORCL
2026-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.166890980414172,W02,MSFT-ORCL
2026-04-28,EXIT,-,-,0.05759902918167422,W02,MSFT-ORCL
2026-05-04,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.373065123704583,W02,MSFT-ORCL
1999-03-30,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4011264130964003,W03,MSFT-ORCL
1999-04-27,EXIT,-,-,0.41151978720289917,W03,MSFT-ORCL
1999-06-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.853866738190509,W03,MSFT-ORCL
1999-08-18,EXIT,-,-,-0.46403748526822164,W03,MSFT-ORCL
1999-09-08,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.398986266468773,W03,MSFT-ORCL
1999-10-25,EXIT,-,-,-0.302425034484289,W03,MSFT-ORCL
1999-11-01,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.181887051520541,W03,MSFT-ORCL
2000-05-24,EXIT,-,-,-0.40346494714121095,W03,MSFT-ORCL
2000-08-31,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0470479224074594,W03,MSFT-ORCL
2000-10-06,EXIT,-,-,-0.43435612297551945,W03,MSFT-ORCL
2000-10-26,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.150073393145795,W03,MSFT-ORCL
2000-11-30,EXIT,-,-,0.4544847960930779,W03,MSFT-ORCL
2001-02-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4114402629701135,W03,MSFT-ORCL
2001-04-19,EXIT,-,-,0.4514095624874913,W03,MSFT-ORCL
2001-05-30,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2881937894276585,W03,MSFT-ORCL
2001-06-19,EXIT,-,-,-0.28215046543127525,W03,MSFT-ORCL
2001-07-09,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0517624581390153,W03,MSFT-ORCL
2001-08-07,EXIT,-,-,-0.31071199007712835,W03,MSFT-ORCL
2001-08-30,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1501748797537745,W03,MSFT-ORCL
2001-09-24,EXIT,-,-,0.2842399184325968,W03,MSFT-ORCL
2002-01-18,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0572306903472604,W03,MSFT-ORCL
2002-03-12,EXIT,-,-,0.48972793654539154,W03,MSFT-ORCL
2002-05-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3800395186638896,W03,MSFT-ORCL
2002-06-26,EXIT,-,-,0.3122967709009067,W03,MSFT-ORCL
2002-07-17,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0860194656573876,W03,MSFT-ORCL
2002-08-30,EXIT,-,-,-0.416251502141755,W03,MSFT-ORCL
2002-09-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2651446726497615,W03,MSFT-ORCL
2002-10-17,EXIT,-,-,-0.0026188111581473728,W03,MSFT-ORCL
2002-11-11,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0364598967586356,W03,MSFT-ORCL
2002-11-15,EXIT,-,-,-0.1892439365396318,W03,MSFT-ORCL
2002-11-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.212496000268235,W03,MSFT-ORCL
2003-03-05,EXIT,-,-,-0.4610974688882437,W03,MSFT-ORCL
2003-05-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.057818969605522,W03,MSFT-ORCL
2003-06-20,EXIT,-,-,-0.1044044804097986,W03,MSFT-ORCL
2003-09-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1415036181078717,W03,MSFT-ORCL
2003-10-08,EXIT,-,-,0.34283818076044936,W03,MSFT-ORCL
2004-01-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0539166511699265,W03,MSFT-ORCL
2004-02-02,EXIT,-,-,-0.39796052662208076,W03,MSFT-ORCL
2004-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1229053833093365,W03,MSFT-ORCL
2004-04-01,EXIT,-,-,0.3305589539663651,W03,MSFT-ORCL
2004-04-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.200728194713778,W03,MSFT-ORCL
2004-08-19,EXIT,-,-,0.45614133981738053,W03,MSFT-ORCL
2004-09-15,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0204376611408668,W03,MSFT-ORCL
2004-11-15,EXIT,-,-,-0.34644691250928855,W03,MSFT-ORCL
2004-12-13,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.28370059557992,W03,MSFT-ORCL
2005-01-03,EXIT,-,-,-0.4978203572978981,W03,MSFT-ORCL
2005-04-07,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.458717612381626,W03,MSFT-ORCL
2005-05-13,EXIT,-,-,0.4752911991848656,W03,MSFT-ORCL
2005-06-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.4625216734585527,W03,MSFT-ORCL
2005-08-02,EXIT,-,-,0.10519366376632058,W03,MSFT-ORCL
2005-11-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.565460816258958,W03,MSFT-ORCL
2005-12-12,EXIT,-,-,0.49141809802107717,W03,MSFT-ORCL
2006-03-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.790628152127675,W03,MSFT-ORCL
2006-07-24,EXIT,-,-,-0.30690879212030875,W03,MSFT-ORCL
2006-08-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.07428460469895,W03,MSFT-ORCL
2006-09-05,EXIT,-,-,0.28632975346637246,W03,MSFT-ORCL
2006-09-20,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.369717786276887,W03,MSFT-ORCL
2006-10-27,EXIT,-,-,-0.12495542208348405,W03,MSFT-ORCL
2006-12-06,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0003023996455793,W03,MSFT-ORCL
2007-02-16,EXIT,-,-,0.33414210875716893,W03,MSFT-ORCL
2007-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3436330343353924,W03,MSFT-ORCL
2007-04-27,EXIT,-,-,-0.4408226625027969,W03,MSFT-ORCL
2007-07-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.2474547507305656,W03,MSFT-ORCL
2007-10-16,EXIT,-,-,-0.3659703778946335,W03,MSFT-ORCL
2007-10-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.067321096633258,W03,MSFT-ORCL
2007-12-20,EXIT,-,-,0.40039963635790105,W03,MSFT-ORCL
2008-02-01,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.8727841805718484,W03,MSFT-ORCL
2008-03-11,EXIT,-,-,-0.4553736078610662,W03,MSFT-ORCL
2008-03-25,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1165167985111424,W03,MSFT-ORCL
2008-04-23,EXIT,-,-,-0.35566293071202815,W03,MSFT-ORCL
2008-04-28,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.665653857323525,W03,MSFT-ORCL
2008-06-26,EXIT,-,-,-0.40684183456666767,W03,MSFT-ORCL
2008-09-04,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.24963219543246,W03,MSFT-ORCL
2008-09-19,EXIT,-,-,0.049268116600745385,W03,MSFT-ORCL
2008-11-17,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.009952288923388,W03,MSFT-ORCL
2008-11-26,EXIT,-,-,-0.29168437566989874,W03,MSFT-ORCL
2008-12-19,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.451070037666111,W03,MSFT-ORCL
2009-01-14,EXIT,-,-,-0.3722952629951872,W03,MSFT-ORCL
2009-01-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.5937731310692813,W03,MSFT-ORCL
2009-02-20,EXIT,-,-,-0.4482765411576667,W03,MSFT-ORCL
2009-03-19,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3161376233588036,W03,MSFT-ORCL
2009-04-16,EXIT,-,-,-0.4290667141178776,W03,MSFT-ORCL
2009-04-23,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0606870391849816,W03,MSFT-ORCL
2009-04-24,EXIT,-,-,0.3837665424774078,W03,MSFT-ORCL
2009-06-12,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1424629734476897,W03,MSFT-ORCL
2009-07-08,EXIT,-,-,0.49071678028102345,W03,MSFT-ORCL
2009-09-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.969697697567061,W03,MSFT-ORCL
2009-12-14,EXIT,-,-,0.28211560360194216,W03,MSFT-ORCL
2010-01-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.014121824172705,W03,MSFT-ORCL
2010-04-14,EXIT,-,-,-0.312785527214232,W03,MSFT-ORCL
2010-05-04,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.021509656098161,W03,MSFT-ORCL
2010-05-24,EXIT,-,-,0.333661857810493,W03,MSFT-ORCL
2010-06-25,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.8697288003584824,W03,MSFT-ORCL
2010-08-16,EXIT,-,-,-0.46546615305533984,W03,MSFT-ORCL
2010-09-07,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.022179741603881,W03,MSFT-ORCL
2010-11-01,EXIT,-,-,-0.4858481881191181,W03,MSFT-ORCL
2011-01-20,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.035431478760718,W03,MSFT-ORCL
2011-06-01,EXIT,-,-,-0.3063719089462647,W03,MSFT-ORCL
2011-06-27,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.458429687983795,W03,MSFT-ORCL
2011-09-21,EXIT,-,-,-0.15584344469682537,W03,MSFT-ORCL
2011-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0615933639783384,W03,MSFT-ORCL
2011-11-23,EXIT,-,-,-0.3710440831375657,W03,MSFT-ORCL
2011-12-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0934935661078313,W03,MSFT-ORCL
